CLTS_NAME	BIPA_GRAPHEME	CV_CLASS	PROSODY_CLASS	SCA_CLASS	DOLGOPOLSKY_CLASS	ASJP_CLASS	COLOR_CLASS
from_rounded from_close from_front to_nasalized to_rounded to_open-mid to_central diphthong	yɞ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_near-open to_central diphthong	yɞ̞	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_near-open to_central diphthong	yɞ̞̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_close-mid to_back diphthong	yɤ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_close-mid to_back diphthong	yɤ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_mid to_back diphthong	yɤ̞	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_mid to_back diphthong	yɤ̞̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_close to_central diphthong	yɨ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_close to_central diphthong	yɨ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_near-close to_near-front diphthong	yɪ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_near-front diphthong	yɪ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_near-close to_central diphthong	yɪ̈	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_central diphthong	yɪ̈̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_close to_back diphthong	yɯ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_close to_back diphthong	yɯ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_near-close to_near-back diphthong	yɯ̽	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_near-back diphthong	yɯ̽̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_close-mid to_central diphthong	yɵ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_close-mid to_central diphthong	yɵ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_mid to_central diphthong	yɵ̞	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_mid to_central diphthong	yɵ̞̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_open to_front diphthong	yɶ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_open to_front diphthong	yɶ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_close to_central diphthong	yʉ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_close to_central diphthong	yʉ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_near-close to_near-back diphthong	yʊ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_near-close to_near-back diphthong	yʊ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_near-close to_central diphthong	yʊ̈	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_near-close to_central diphthong	yʊ̈̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_unrounded to_open-mid to_back diphthong	yʌ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_unrounded to_open-mid to_back diphthong	yʌ̃	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_rounded to_near-close to_near-front diphthong	yʏ	V	7	Y	V	i	#c86464
from_rounded from_close from_front to_nasalized to_rounded to_near-close to_near-front diphthong	yʏ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_open to_front diphthong	ỹa	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_open to_front diphthong	ỹã	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close-mid to_front diphthong	ỹe	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close-mid to_front diphthong	ỹẽ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_mid to_front diphthong	ỹe̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_mid to_front diphthong	ỹẽ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close to_front diphthong	ỹi	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close to_front diphthong	ỹĩ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_close-mid to_back diphthong	ỹo	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_close-mid to_back diphthong	ỹõ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_mid to_back diphthong	ỹo̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_mid to_back diphthong	ỹõ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_close to_back diphthong	ỹu	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_close to_back diphthong	ỹũ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_nearly-open to_front diphthong	ỹæ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_nearly-open to_front diphthong	ỹæ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_close-mid to_front diphthong	ỹø	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_close-mid to_front diphthong	ỹø̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_mid to_front diphthong	ỹø̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_mid to_front diphthong	ỹø̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_open-mid to_front diphthong	ỹœ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_open-mid to_front diphthong	ỹœ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_nearly-open to_central diphthong	ỹɐ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_nearly-open to_central diphthong	ỹɐ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_open to_back diphthong	ỹɑ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_open to_back diphthong	ỹɑ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_open to_back diphthong	ỹɒ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_open to_back diphthong	ỹɒ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_open-mid to_back diphthong	ỹɔ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_open-mid to_back diphthong	ỹɔ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close-mid to_central diphthong	ỹɘ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close-mid to_central diphthong	ỹɘ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_mid to_central diphthong	ỹə	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_mid to_central diphthong	ỹə̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_non-syllabic to_unrounded to_mid to_central diphthong	ỹə̯	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_non-syllabic to_nasalized to_unrounded to_mid to_central diphthong	ỹə̯̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_open-mid to_front diphthong	ỹɛ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_open-mid to_front diphthong	ỹɛ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_open-mid to_central diphthong	ỹɜ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_open-mid to_central diphthong	ỹɜ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_open-mid to_central diphthong	ỹɞ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_open-mid to_central diphthong	ỹɞ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_near-open to_central diphthong	ỹɞ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_near-open to_central diphthong	ỹɞ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close-mid to_back diphthong	ỹɤ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close-mid to_back diphthong	ỹɤ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_mid to_back diphthong	ỹɤ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_mid to_back diphthong	ỹɤ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close to_central diphthong	ỹɨ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close to_central diphthong	ỹɨ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_near-close to_near-front diphthong	ỹɪ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_near-front diphthong	ỹɪ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_near-close to_central diphthong	ỹɪ̈	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_central diphthong	ỹɪ̈̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_close to_back diphthong	ỹɯ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_close to_back diphthong	ỹɯ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_near-close to_near-back diphthong	ỹɯ̽	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_near-close to_near-back diphthong	ỹɯ̽̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_close-mid to_central diphthong	ỹɵ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_close-mid to_central diphthong	ỹɵ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_mid to_central diphthong	ỹɵ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_mid to_central diphthong	ỹɵ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_open to_front diphthong	ỹɶ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_open to_front diphthong	ỹɶ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_close to_central diphthong	ỹʉ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_close to_central diphthong	ỹʉ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_near-close to_near-back diphthong	ỹʊ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_near-close to_near-back diphthong	ỹʊ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_near-close to_central diphthong	ỹʊ̈	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_near-close to_central diphthong	ỹʊ̈̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_unrounded to_open-mid to_back diphthong	ỹʌ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_unrounded to_open-mid to_back diphthong	ỹʌ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_rounded to_near-close to_near-front diphthong	ỹʏ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_close from_front to_nasalized to_rounded to_near-close to_near-front diphthong	ỹʏ̃	V	7	Y	V	i	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_open to_front diphthong	æa	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_open to_front diphthong	æã	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_close-mid to_front diphthong	æe	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_close-mid to_front diphthong	æẽ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_mid to_front diphthong	æe̞	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_mid to_front diphthong	æẽ̞	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_close to_front diphthong	æi	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_close to_front diphthong	æĩ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_non-syllabic to_unrounded to_close to_front diphthong	æi̯	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_non-syllabic to_nasalized to_unrounded to_close to_front diphthong	æĩ̯	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_close-mid to_back diphthong	æo	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_close-mid to_back diphthong	æõ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_mid to_back diphthong	æo̞	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_mid to_back diphthong	æõ̞	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_close to_back diphthong	æu	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_close to_back diphthong	æũ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_non-syllabic to_rounded to_close to_back diphthong	æu̯	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_non-syllabic to_nasalized to_rounded to_close to_back diphthong	æũ̯	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_close to_front diphthong	æy	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_close to_front diphthong	æỹ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_close-mid to_front diphthong	æø	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_close-mid to_front diphthong	æø̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_mid to_front diphthong	æø̞	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_mid to_front diphthong	æø̞̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_open-mid to_front diphthong	æœ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_open-mid to_front diphthong	æœ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_nearly-open to_central diphthong	æɐ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_nearly-open to_central diphthong	æɐ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_open to_back diphthong	æɑ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_open to_back diphthong	æɑ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_open to_back diphthong	æɒ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_open to_back diphthong	æɒ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_rounded to_open-mid to_back diphthong	æɔ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_rounded to_open-mid to_back diphthong	æɔ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_close-mid to_central diphthong	æɘ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_close-mid to_central diphthong	æɘ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_mid to_central diphthong	æə	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_mid to_central diphthong	æə̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_open-mid to_front diphthong	æɛ	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_nasalized to_unrounded to_open-mid to_front diphthong	æɛ̃	V	7	E	V	E	#c86464
from_unrounded from_nearly-open from_front to_unrounded to_open-mid to_central diphthong	æɜ	V	7	E	V	E	#c86464
