GRAPHEME	NAME	BIPA	SOUNDTYPE	GENERATED	ALIAS	NORMALIZED	DATASET	DATATYPE	FREQUENCY	URL	FEATURES	IMAGE	SOUND	NOTE
Xw	labialized voiceless uvular fricative consonant	χʷ	consonant				asjpcode	ts	0					
v	voiced labio-dental fricative consonant	v	consonant				asjpcode	ts	0					
pt	from voiceless bilabial stop to voiceless alveolar stop cluster	pt	cluster	+			asjpcode	ts	0					
Ee	from unrounded open front to unrounded mid front diphthong	ae̞	diphthong	+			asjpcode	ts	0					
5wh	labialized aspirated voiced palatal nasal consonant	ɲʷʰ	consonant	+			asjpcode	ts	0					
X	voiceless uvular fricative consonant	χ	consonant		+		asjpcode	ts	0					
3*i	from long unrounded mid central to unrounded close front diphthong	əːi	diphthong	+			asjpcode	ts	0					
TS	from voiceless palatal stop to voiceless post-alveolar sibilant fricative cluster	cʃ	cluster	+			asjpcode	ts	0					
!z	from voiceless alveolar click to voiced alveolar sibilant fricative cluster	ǃz	cluster	+			asjpcode	ts	0					
7t	from voiceless glottal stop to voiceless alveolar stop cluster	ʔt	cluster	+			asjpcode	ts	0					
pc	from voiceless bilabial stop to voiceless alveolar sibilant affricate cluster	pts	cluster	+			asjpcode	ts	0					
Gh	aspirated voiced uvular stop consonant	ɢʰ	consonant				asjpcode	ts	0					
dw	labialized voiced alveolar stop consonant	dʷ	consonant	+			asjpcode	ts	0					
E*	long unrounded open front vowel	aː	vowel		+		asjpcode	ts	0					
T	voiceless palatal stop consonant	c	consonant				asjpcode	ts	0					
nh	aspirated voiced alveolar nasal consonant	nʰ	consonant	+			asjpcode	ts	0					
ntw	from voiced alveolar nasal to labialized voiceless alveolar stop cluster	ntʷ	cluster	+			asjpcode	ts	0					
kwh	labialized aspirated voiceless velar stop consonant	kʷʰ	consonant		+		asjpcode	ts	0					
c	voiceless alveolar sibilant affricate consonant	ts	consonant		+		asjpcode	ts	0					
q	voiceless uvular stop consonant	q	consonant				asjpcode	ts	0					
i*3	from long unrounded close front to unrounded mid central diphthong	iːə	diphthong	+			asjpcode	ts	0					
ch	aspirated voiceless alveolar sibilant affricate consonant	tsʰ	consonant				asjpcode	ts	0					
7k	from voiceless glottal stop to voiceless velar stop cluster	ʔk	cluster	+			asjpcode	ts	0					
Cwh	labialized aspirated voiceless post-alveolar sibilant affricate consonant	tʃʷʰ	consonant	+			asjpcode	ts	0					
tz	from voiceless alveolar stop to voiced alveolar sibilant fricative cluster	tz	cluster	+			asjpcode	ts	0					
mwh	labialized aspirated voiced bilabial nasal consonant	mʷʰ	consonant	+			asjpcode	ts	0					
kf	from voiceless velar stop to voiceless labio-dental fricative cluster	kf	cluster	+			asjpcode	ts	0					
Nwh	labialized aspirated voiced velar nasal consonant	ŋʷʰ	consonant	+			asjpcode	ts	0					
vw	labialized voiced labio-dental fricative consonant	vʷ	consonant	+			asjpcode	ts	0					
Gw	labialized voiced uvular stop consonant	ɢʷ	consonant	+			asjpcode	ts	0					
bw	labialized voiced bilabial stop consonant	bʷ	consonant				asjpcode	ts	0					
lw	labialized voiced alveolar lateral approximant consonant	lʷ	consonant	+			asjpcode	ts	0					
e	unrounded mid front vowel	e̞	vowel				asjpcode	ts	0					
k	voiceless velar stop consonant	k	consonant				asjpcode	ts	0					
nw	labialized voiced alveolar nasal consonant	nʷ	consonant	+			asjpcode	ts	0					
nt	from voiced alveolar nasal to voiceless alveolar stop cluster	nt	cluster	+			asjpcode	ts	0					
lh	aspirated voiced alveolar lateral approximant consonant	lʰ	consonant	+			asjpcode	ts	0					
xw	labialized voiceless velar fricative consonant	xʷ	consonant				asjpcode	ts	0					
kw	labialized voiceless velar stop consonant	kʷ	consonant				asjpcode	ts	0					
f	voiceless labio-dental fricative consonant	f	consonant				asjpcode	ts	0					
bdh	from voiced bilabial stop to aspirated voiced alveolar stop cluster	bdʰ	cluster	+			asjpcode	ts	0					
G	voiced uvular stop consonant	ɢ	consonant				asjpcode	ts	0					
qwh	labialized aspirated voiceless uvular stop consonant	qʷʰ	consonant		+		asjpcode	ts	0					
mpw	from voiced bilabial nasal to labialized voiceless bilabial stop cluster	mpʷ	cluster	+			asjpcode	ts	0					
gwh	labialized aspirated voiced velar stop consonant	gʷʰ	consonant	+			asjpcode	ts	0					
gbw	from voiced velar stop to labialized voiced bilabial stop cluster	gbʷ	cluster	+			asjpcode	ts	0					
Swh	labialized aspirated voiceless post-alveolar sibilant fricative consonant	ʃʷʰ	consonant	+			asjpcode	ts	0					
gh	aspirated voiced velar stop consonant	gʰ	consonant				asjpcode	ts	0					
iu	from unrounded close front to unrounded open back diphthong	iɑ	diphthong	+			asjpcode	ts	0					
u*	long unrounded open back vowel	ɑː	vowel		+		asjpcode	ts	0					
nsw	from voiced alveolar nasal to labialized voiceless alveolar sibilant fricative cluster	nsʷ	cluster	+			asjpcode	ts	0					
!s	from voiceless alveolar click to voiceless alveolar sibilant fricative cluster	ǃs	cluster	+			asjpcode	ts	0					
Sh	aspirated voiceless post-alveolar sibilant fricative consonant	ʃʰ	consonant	+			asjpcode	ts	0					
!xh	from voiceless alveolar click to aspirated voiceless velar fricative cluster	ǃxʰ	cluster	+			asjpcode	ts	0					
7b	from voiceless glottal stop to voiced bilabial stop cluster	ʔb	cluster	+			asjpcode	ts	0					
!d	from voiceless alveolar click to voiced alveolar stop cluster	ǃd	cluster	+			asjpcode	ts	0					
N	voiced velar nasal consonant	ŋ	consonant				asjpcode	ts	0					
pv	from voiceless bilabial stop to voiced labio-dental fricative cluster	pv	cluster	+			asjpcode	ts	0					
Th	aspirated voiceless palatal stop consonant	cʰ	consonant				asjpcode	ts	0					
mph	from voiced bilabial nasal to aspirated voiceless bilabial stop cluster	mpʰ	cluster	+			asjpcode	ts	0					
3*	long unrounded mid central vowel	əː	vowel		+		asjpcode	ts	0					
ph	aspirated voiceless bilabial stop consonant	pʰ	consonant		+		asjpcode	ts	0					
gv	from voiced velar stop to voiced labio-dental fricative cluster	gv	cluster	+			asjpcode	ts	0					
7wh	labialized aspirated voiceless glottal stop consonant	ʔʷʰ	consonant	+			asjpcode	ts	0					
!S	from voiceless alveolar click to voiceless post-alveolar sibilant fricative cluster	ǃʃ	cluster	+			asjpcode	ts	0					
!t	from voiceless alveolar click to voiceless alveolar stop cluster	ǃt	cluster	+			asjpcode	ts	0					
E*i	from long unrounded open front to unrounded close front diphthong	aːi	diphthong	+			asjpcode	ts	0					
Nw	labialized voiced velar nasal consonant	ŋʷ	consonant				asjpcode	ts	0					
pSh	from voiceless bilabial stop to aspirated voiceless post-alveolar sibilant fricative cluster	pʃʰ	cluster	+			asjpcode	ts	0					
ps	from voiceless bilabial stop to voiceless alveolar sibilant fricative cluster	ps	cluster	+			asjpcode	ts	0					
u*i	from long unrounded open back to unrounded close front diphthong	ɑːi	diphthong	+			asjpcode	ts	0					
nd	from voiced alveolar nasal to voiced alveolar stop cluster	nd	cluster	+			asjpcode	ts	0					
a*	long unrounded near-open central vowel	ɐː	vowel		+		asjpcode	ts	0					
jw	labialized voiced post-alveolar sibilant affricate consonant	dʒʷ	consonant				asjpcode	ts	0					
5Z	from voiced palatal nasal to voiced post-alveolar sibilant fricative cluster	ɲʒ	cluster	+			asjpcode	ts	0					
hw	labialized voiceless glottal fricative consonant	hʷ	consonant	+			asjpcode	ts	0					
Ei	from unrounded open front to unrounded close front diphthong	ai	diphthong	+			asjpcode	ts	0					
ng	from voiced alveolar nasal to voiced velar stop cluster	ng	cluster	+			asjpcode	ts	0					
E	unrounded open front vowel	a	vowel				asjpcode	ts	0					
nwh	labialized aspirated voiced alveolar nasal consonant	nʷʰ	consonant	+			asjpcode	ts	0					
Gwh	labialized aspirated voiced uvular stop consonant	ɢʷʰ	consonant	+			asjpcode	ts	0					
o*	long unrounded mid back vowel	ɤ̞ː	vowel				asjpcode	ts	0					
kpw	from voiceless velar stop to labialized voiceless bilabial stop cluster	kpʷ	cluster	+			asjpcode	ts	0					
8w	labialized voiceless dental fricative consonant	θʷ	consonant	+			asjpcode	ts	0					
pth	from voiceless bilabial stop to aspirated voiceless alveolar stop cluster	ptʰ	cluster	+			asjpcode	ts	0					
L	voiced velar lateral approximant consonant	ʟ	consonant				asjpcode	ts	0					
Twh	labialized aspirated voiceless palatal stop consonant	cʷʰ	consonant	+			asjpcode	ts	0					
!qh	from voiceless alveolar click to aspirated voiceless uvular stop cluster	ǃqʰ	cluster	+			asjpcode	ts	0					
iE	from unrounded close front to unrounded open front diphthong	ia	diphthong	+			asjpcode	ts	0					
C	voiceless post-alveolar sibilant affricate consonant	tʃ	consonant		+		asjpcode	ts	0					
ui	from unrounded open back to unrounded close front diphthong	ɑi	diphthong	+			asjpcode	ts	0					
i	unrounded close front vowel	i	vowel				asjpcode	ts	0					
w	voiced labialized-velar approximant consonant	w	consonant				asjpcode	ts	0					
a	unrounded near-open central vowel	ɐ	vowel				asjpcode	ts	0					
rw	labialized voiced alveolar trill consonant	rʷ	consonant	+			asjpcode	ts	0					
kt	from voiceless velar stop to voiceless alveolar stop cluster	kt	cluster	+			asjpcode	ts	0					
bd	from voiced bilabial stop to voiced alveolar stop cluster	bd	cluster	+			asjpcode	ts	0					
qh	aspirated voiceless uvular stop consonant	qʰ	consonant				asjpcode	ts	0					
!x	from voiceless alveolar click to voiceless velar fricative cluster	ǃx	cluster	+			asjpcode	ts	0					
4	voiced dental nasal consonant	n̪	consonant				asjpcode	ts	0					
ndw	from voiced alveolar nasal to labialized voiced alveolar stop cluster	ndʷ	cluster	+			asjpcode	ts	0					
5T	from voiced palatal nasal to voiceless palatal stop cluster	ɲc	cluster	+			asjpcode	ts	0					
bj	from voiced bilabial stop to voiced post-alveolar sibilant affricate cluster	bdʒ	cluster	+			asjpcode	ts	0					
s	voiceless alveolar sibilant fricative consonant	s	consonant				asjpcode	ts	0					
fh	aspirated voiceless labio-dental fricative consonant	fʰ	consonant				asjpcode	ts	0					
4h	aspirated voiced dental nasal consonant	n̪ʰ	consonant	+			asjpcode	ts	0					
jh	aspirated voiced post-alveolar sibilant affricate consonant	dʒʰ	consonant	+			asjpcode	ts	0					
vh	aspirated voiced labio-dental fricative consonant	vʰ	consonant	+			asjpcode	ts	0					
Ch	aspirated voiceless post-alveolar sibilant affricate consonant	tʃʰ	consonant		+		asjpcode	ts	0					
mb	from voiced bilabial nasal to voiced bilabial stop cluster	mb	cluster	+			asjpcode	ts	0					
5w	labialized voiced palatal nasal consonant	ɲʷ	consonant	+			asjpcode	ts	0					
bh	aspirated voiced bilabial stop consonant	bʰ	consonant				asjpcode	ts	0					
pw	labialized voiceless bilabial stop consonant	pʷ	consonant				asjpcode	ts	0					
8	voiceless dental fricative consonant	θ	consonant				asjpcode	ts	0					
zw	labialized voiced alveolar sibilant fricative consonant	zʷ	consonant	+			asjpcode	ts	0					
7w	labialized voiceless glottal stop consonant	ʔʷ	consonant				asjpcode	ts	0					
Nb	from voiced velar nasal to voiced bilabial stop cluster	ŋb	cluster	+			asjpcode	ts	0					
uɛ̈	from rounded close back to unrounded open-mid back diphthong	uʌ	diphthong	+			napa	ts	0					
üʌ	from rounded close front to unrounded open-mid central diphthong	yɜ	diphthong	+			napa	ts	0					
ɔ	rounded open-mid back vowel	ɔ	vowel				napa	ts	0					
g	voiced velar stop consonant	g	consonant		+		napa	ts	0					
g̑	voiced palatal stop consonant	ɟ	consonant				napa	ts	0					
oə	from rounded close-mid back to unrounded mid central diphthong	oə	diphthong	+			napa	ts	0					
dx	from voiced alveolar stop to voiceless velar fricative cluster	dx	cluster	+			napa	ts	0					
mv	from voiced bilabial nasal to voiced labio-dental fricative cluster	mv	cluster	+			napa	ts	0					
ɨ̃ĩ	from nasalized unrounded close central to nasalized unrounded close front diphthong	ɨ̃ĩ	diphthong	+			napa	ts	0					
ɛ̃ɔ̃	from nasalized unrounded open-mid front to nasalized rounded open-mid back diphthong	ɛ̃ɔ̃	diphthong	+			napa	ts	0					
eə	from unrounded close-mid front to unrounded mid central diphthong	eə	diphthong	+			napa	ts	0					
ns	from voiced alveolar nasal to voiceless alveolar sibilant fricative cluster	ns	cluster	+			napa	ts	0					
ɔ̈u	from rounded open-mid front to rounded close back diphthong	œu	diphthong	+			napa	ts	0					
oɛ	from rounded close-mid back to unrounded open-mid front diphthong	oɛ	diphthong	+			napa	ts	0					
nt̓ˢ	from voiced alveolar nasal to voiceless alveolar ejective sibilant affricate cluster	ntsʼ	cluster	+			napa	ts	0					
tp	from voiceless alveolar stop to voiceless bilabial stop cluster	tp	cluster	+			napa	ts	0					
ᴜ	rounded near-close near-back vowel	ʊ	vowel				napa	ts	0					
φ	voiceless bilabial fricative consonant	ɸ	consonant				napa	ts	0					
r̓	glottalized devoiced voiced alveolar tap consonant	ɾˀ	consonant	+			napa	ts	0					
ŋk	from voiced velar nasal to voiceless velar stop cluster	ŋk	cluster	+			napa	ts	0					
uã	from rounded close back to nasalized unrounded open front diphthong	uã	diphthong	+			napa	ts	0					
tx	from voiceless alveolar stop to voiceless velar fricative cluster	tx	cluster	+			napa	ts	0					
aə	from unrounded open front to unrounded mid central diphthong	aə	diphthong	+			napa	ts	0					
gd	from voiced velar stop to voiced alveolar stop cluster	gd	cluster	+			napa	ts	0					
ũ	nasalized rounded close back vowel	ũ	vowel				napa	ts	0					
ë̃	nasalized unrounded close-mid back vowel	ɤ̃	vowel				napa	ts	0					
ɑɒ	from unrounded open back to rounded open back diphthong	ɑɒ	diphthong	+			napa	ts	0					
uẽ	from rounded close back to nasalized unrounded close-mid front diphthong	uẽ	diphthong	+			napa	ts	0					
uɑ̃	from rounded close back to nasalized unrounded open back diphthong	uɑ̃	diphthong	+			napa	ts	0					
ɛi	from unrounded open-mid front to unrounded close front diphthong	ɛi	diphthong	+			napa	ts	0					
h	voiceless glottal fricative consonant	h	consonant				napa	ts	0					
ġᵞ̇	voiced uvular affricate consonant	ɢʁ	consonant		+		napa	ts	0					
Ñ	devoiced voiced palatal nasal consonant	ɲ̊	consonant		+		napa	ts	0					
n	voiced alveolar nasal consonant	n	consonant				napa	ts	0					
ḥ	voiceless pharyngeal fricative consonant	ħ	consonant				napa	ts	0					
nh	from voiced alveolar nasal to voiceless glottal fricative cluster	nh	cluster	+			napa	ts	0					
nd̯	from voiced alveolar nasal to voiced dental stop cluster	nd̪	cluster	+			napa	ts	0					
ou	from rounded close-mid back to rounded close back diphthong	ou	diphthong	+			napa	ts	0					
ṇɦ	from voiced retroflex nasal to voiced glottal fricative cluster	ɳɦ	cluster	+			napa	ts	0					
ɪə	from unrounded near-close near-front to unrounded mid central diphthong	ɪə	diphthong	+			napa	ts	0					
ɑ̃	nasalized unrounded open back vowel	ɑ̃	vowel		+		napa	ts	0					
õĩ	from nasalized rounded close-mid back to nasalized unrounded close front diphthong	õĩ	diphthong	+			napa	ts	0					
uæ	from rounded close back to unrounded near-open front diphthong	uæ	diphthong	+			napa	ts	0					
ɒ	rounded open back vowel	ɒ	vowel				napa	ts	0					
g̓b̓	from voiced velar implosive to voiced bilabial implosive cluster	ɠɓ	cluster	+			napa	ts	0					
ue	from rounded close back to unrounded close-mid front diphthong	ue	diphthong	+			napa	ts	0					
p̃	nasalized voiceless bilabial stop consonant	p̃	consonant	+			napa	ts	0					
w̃	nasalized voiced labialized-velar approximant consonant	w̃	consonant				napa	ts	0					
ə̃ĩ	from nasalized unrounded mid central to nasalized unrounded close front diphthong	ə̃ĩ	diphthong	+			napa	ts	0					
y	voiced palatal approximant consonant	j	consonant				napa	ts	0					
r	voiced alveolar approximant consonant	ɹ	consonant				napa	ts	0					
q̓	voiceless uvular ejective stop consonant	qʼ	consonant				napa	ts	0					
ʔ	voiceless glottal stop consonant	ʔ	consonant				napa	ts	0					
ð	voiced dental fricative consonant	ð	consonant				napa	ts	0					
gp	from voiced velar stop to voiceless bilabial stop cluster	gp	cluster	+			napa	ts	0					
ɛ̈ə	from unrounded open-mid back to unrounded mid central diphthong	ʌə	diphthong	+			napa	ts	0					
r̃	voiced alveolar trill consonant	r	consonant				napa	ts	0					
bg	from voiced bilabial stop to voiced velar stop cluster	bg	cluster	+			napa	ts	0					
d	voiced alveolar stop consonant	d	consonant				napa	ts	0					
ãɛ̃	from nasalized unrounded open front to nasalized unrounded open-mid front diphthong	ãɛ̃	diphthong	+			napa	ts	0					
kp	from voiceless velar stop to voiceless bilabial stop cluster	kp	cluster	+			napa	ts	0					
d̓	voiced dental implosive consonant	ɗ	consonant				napa	ts	0					
u	rounded close back vowel	u	vowel				napa	ts	0					
ãũ	from nasalized unrounded open front to nasalized rounded close back diphthong	ãũ	diphthong	+			napa	ts	0					
č̣̓	voiceless retroflex ejective sibilant affricate consonant	ʈʂ’	consonant				napa	ts	0					
ᴜu	from rounded near-close near-back to rounded close back diphthong	ʊu	diphthong	+			napa	ts	0					
ỹ	nasalized voiced palatal approximant consonant	j̃	consonant				napa	ts	0					
ɔ̈ü	from rounded open-mid front to rounded close front diphthong	œy	diphthong	+			napa	ts	0					
m	voiced bilabial nasal consonant	m	consonant				napa	ts	0					
R	devoiced voiced alveolar trill consonant	r̥	consonant				napa	ts	0					
oɔ	from rounded close-mid back to rounded open-mid back diphthong	oɔ	diphthong	+			napa	ts	0					
ʉ̃	nasalized rounded close central vowel	ʉ̃	vowel				napa	ts	0					
mp̓	from voiced bilabial nasal to voiceless bilabial ejective stop cluster	mpʼ	cluster	+			napa	ts	0					
əĩ	from unrounded mid central to nasalized unrounded close front diphthong	əĩ	diphthong	+			napa	ts	0					
ãʉ̃	from nasalized unrounded open front to nasalized rounded close central diphthong	ãʉ̃	diphthong	+			napa	ts	0					
m̓	voiced bilabial ejective nasal consonant	m’	consonant	+			napa	ts	0					
ᴜɪ	from rounded near-close near-back to unrounded near-close near-front diphthong	ʊɪ	diphthong	+			napa	ts	0					
s̯	voiceless dental sibilant fricative consonant	s̪	consonant				napa	ts	0					
ãõ	from nasalized unrounded open front to nasalized rounded close-mid back diphthong	ãõ	diphthong	+			napa	ts	0					
gb̓	from voiced velar stop to voiced bilabial implosive cluster	gɓ	cluster	+			napa	ts	0					
ɔ̃	nasalized rounded open-mid back vowel	ɔ̃	vowel		+		napa	ts	0					
ũo	from nasalized rounded close back to rounded close-mid back diphthong	ũo	diphthong	+			napa	ts	0					
ɑ	unrounded open back vowel	ɑ	vowel				napa	ts	0					
oɨ	from rounded close-mid back to unrounded close central diphthong	oɨ	diphthong	+			napa	ts	0					
z	voiced alveolar sibilant fricative consonant	z	consonant				napa	ts	0					
iɔ	from unrounded close front to rounded open-mid back diphthong	iɔ	diphthong	+			napa	ts	0					
b	voiced bilabial stop consonant	b	consonant				napa	ts	0					
l̯	voiced dental lateral approximant consonant	l̪	consonant				napa	ts	0					
gb	from voiced velar stop to voiced bilabial stop cluster	gb	cluster	+			napa	ts	0					
ɛʉ	from unrounded open-mid front to rounded close central diphthong	ɛʉ	diphthong	+			napa	ts	0					
ḍ	voiced retroflex stop consonant	ɖ	consonant				napa	ts	0					
əa	from unrounded mid central to unrounded open front diphthong	əa	diphthong	+			napa	ts	0					
ïi	from unrounded close back to unrounded close front diphthong	ɯi	diphthong	+			napa	ts	0					
d̯ɦ	from voiced dental stop to voiced glottal fricative cluster	d̪ɦ	cluster	+			napa	ts	0					
γ̇	voiced uvular fricative consonant	ʁ	consonant				napa	ts	0					
t̯	voiceless dental stop consonant	t̪	consonant				napa	ts	0					
eɪ	from unrounded close-mid front to unrounded near-close near-front diphthong	eɪ	diphthong	+			napa	ts	0					
φ̃	nasalized voiceless bilabial fricative consonant	ɸ̃	consonant	+			napa	ts	0					
õã	from nasalized rounded close-mid back to nasalized unrounded open front diphthong	õã	diphthong	+			napa	ts	0					
Ṇ	devoiced voiced velar nasal consonant	ŋ̊	consonant		+		napa	ts	0					
ñǰ	from voiced palatal nasal to voiced post-alveolar sibilant affricate cluster	ɲdʒ	cluster	+			napa	ts	0					
ŋ̇G	from voiced uvular nasal to voiced uvular stop cluster	ɴɢ	cluster	+			napa	ts	0					
x̯	voiceless palatal sibilant fricative consonant	ç	consonant				napa	ts	0					
ṇḍ	from voiced retroflex nasal to voiced retroflex stop cluster	ɳɖ	cluster	+			napa	ts	0					
ł	voiceless alveolar lateral fricative consonant	ɬ	consonant				napa	ts	0					
æɛ	from unrounded near-open front to unrounded open-mid front diphthong	æɛ	diphthong	+			napa	ts	0					
l̃	nasalized voiced alveolar lateral approximant consonant	l̃	consonant	+			napa	ts	0					
ntˢ	from voiced alveolar nasal to voiceless alveolar sibilant affricate cluster	nts	cluster	+			napa	ts	0					
ɔɛ	from rounded open-mid back to unrounded open-mid front diphthong	ɔɛ	diphthong	+			napa	ts	0					
ïo	from unrounded close back to rounded close-mid back diphthong	ɯo	diphthong	+			napa	ts	0					
əe	from unrounded mid central to unrounded close-mid front diphthong	əe	diphthong	+			napa	ts	0					
uʌ	from rounded close back to unrounded open-mid central diphthong	uɜ	diphthong	+			napa	ts	0					
bγ̑	from voiced bilabial stop to voiced palatal fricative cluster	bʝ	cluster	+			napa	ts	0					
üu	from rounded close front to rounded close back diphthong	yu	diphthong	+			napa	ts	0					
tx̯	from voiceless alveolar stop to voiceless palatal sibilant fricative cluster	tç	cluster	+			napa	ts	0					
ñ	voiced palatal nasal consonant	ɲ	consonant		+		napa	ts	0					
ö	rounded mid front vowel	ø̞	vowel				napa	ts	0					
æʉ	from unrounded near-open front to rounded close central diphthong	æʉ	diphthong	+			napa	ts	0					
mβ	from voiced bilabial nasal to voiced bilabial fricative cluster	mβ	cluster	+			napa	ts	0					
mb̓	from voiced bilabial nasal to voiced bilabial implosive cluster	mɓ	cluster	+			napa	ts	0					
ɪ̃	nasalized unrounded near-close near-front vowel	ɪ̃	vowel				napa	ts	0					
pk	from voiceless bilabial stop to voiceless velar stop cluster	pk	cluster	+			napa	ts	0					
t̯k̯	from voiceless dental stop to voiceless palatal stop cluster	t̪c	cluster	+			napa	ts	0					
ᴜə	from rounded near-close near-back to unrounded mid central diphthong	ʊə	diphthong	+			napa	ts	0					
ɔu	from rounded open-mid back to rounded close back diphthong	ɔu	diphthong	+			napa	ts	0					
ə	unrounded mid central vowel	ə	vowel				napa	ts	0					
nð	from voiced alveolar nasal to voiced dental fricative cluster	nð	cluster	+			napa	ts	0					
ɛᴜ	from unrounded open-mid front to rounded near-close near-back diphthong	ɛʊ	diphthong	+			napa	ts	0					
ᴜ̈̃	nasalized rounded near-close near-front vowel	ʏ̃	vowel				napa	ts	0					
ĩã	from nasalized unrounded close front to nasalized unrounded open front diphthong	ĩã	diphthong	+			napa	ts	0					
ŋg	from voiced velar nasal to voiced velar stop cluster	ŋg	cluster	+			napa	ts	0					
ü	rounded close front vowel	y	vowel				napa	ts	0					
uɪ	from rounded close back to unrounded near-close near-front diphthong	uɪ	diphthong	+			napa	ts	0					
b̓	voiced bilabial implosive consonant	ɓ	consonant				napa	ts	0					
ẽɪ̃	from nasalized unrounded close-mid front to nasalized unrounded near-close near-front diphthong	ẽɪ̃	diphthong	+			napa	ts	0					
aɛ	from unrounded open front to unrounded open-mid front diphthong	aɛ	diphthong	+			napa	ts	0					
ïa	from unrounded close back to unrounded open front diphthong	ɯa	diphthong	+			napa	ts	0					
e	unrounded close-mid front vowel	e	vowel				napa	ts	0					
eɛ	from unrounded close-mid front to unrounded open-mid front diphthong	eɛ	diphthong	+			napa	ts	0					
d̯x	from voiced dental stop to voiceless velar fricative cluster	d̪x	cluster	+			napa	ts	0					
ṭ̓	voiceless retroflex ejective stop consonant	ʈ’	consonant	+			napa	ts	0					
p	voiceless bilabial stop consonant	p	consonant				napa	ts	0					
ui	from rounded close back to unrounded close front diphthong	ui	diphthong	+			napa	ts	0					
ɨ̃	nasalized unrounded close central vowel	ɨ̃	vowel				napa	ts	0					
g̓	voiced velar implosive consonant	ɠ	consonant				napa	ts	0					
pᶠ	voiceless labio-dental affricate consonant	pf	consonant		+		napa	ts	0					
ñg̑	from voiced palatal nasal to voiced palatal stop cluster	ɲɟ	cluster	+			napa	ts	0					
əᴜ	from unrounded mid central to rounded near-close near-back diphthong	əʊ	diphthong	+			napa	ts	0					
ië	from unrounded close front to unrounded close-mid back diphthong	iɤ	diphthong	+			napa	ts	0					
γ	voiced velar fricative consonant	ɣ	consonant				napa	ts	0					
əï	from unrounded mid central to unrounded close back diphthong	əɯ	diphthong	+			napa	ts	0					
æe	from unrounded near-open front to unrounded close-mid front diphthong	æe	diphthong	+			napa	ts	0					
ɪi	from unrounded near-close near-front to unrounded close front diphthong	ɪi	diphthong	+			napa	ts	0					
t̯š	from voiceless dental stop to voiceless post-alveolar sibilant fricative cluster	t̪ʃ	cluster	+			napa	ts	0					
ɔ̈	rounded open-mid front vowel	œ	vowel				napa	ts	0					
n̯t̯	from voiced dental nasal to voiceless dental stop cluster	n̪t̪	cluster	+			napa	ts	0					
k̓	voiceless velar ejective stop consonant	kʼ	consonant				napa	ts	0					
üæ	from rounded close front to unrounded near-open front diphthong	yæ	diphthong	+			napa	ts	0					
t̯s	from voiceless dental stop to voiceless alveolar sibilant fricative cluster	t̪s	cluster	+			napa	ts	0					
ž	voiced post-alveolar sibilant fricative consonant	ʒ	consonant				napa	ts	0					
bz	from voiced bilabial stop to voiced alveolar sibilant fricative cluster	bz	cluster	+			napa	ts	0					
üə	from rounded close front to unrounded mid central diphthong	yə	diphthong	+			napa	ts	0					
ÿ	voiced labialized-palatal approximant consonant	ɥ	consonant				napa	ts	0					
ɛa	from unrounded open-mid front to unrounded open front diphthong	ɛa	diphthong	+			napa	ts	0					
ĩõ	from nasalized unrounded close front to nasalized rounded close-mid back diphthong	ĩõ	diphthong	+			napa	ts	0					
ẽĩ	from nasalized unrounded close-mid front to nasalized unrounded close front diphthong	ẽĩ	diphthong	+			napa	ts	0					
əo	from unrounded mid central to rounded close-mid back diphthong	əo	diphthong	+			napa	ts	0					
n̯z̯	from voiced dental nasal to voiced dental sibilant fricative cluster	n̪z̪	cluster	+			napa	ts	0					
iə	from unrounded close front to unrounded mid central diphthong	iə	diphthong	+			napa	ts	0					
mp	from voiced bilabial nasal to voiceless bilabial stop cluster	mp	cluster	+			napa	ts	0					
iɛ̈	from unrounded close front to unrounded open-mid back diphthong	iʌ	diphthong	+			napa	ts	0					
d̓ž	from voiced dental implosive to voiced post-alveolar sibilant fricative cluster	ɗʒ	cluster	+			napa	ts	0					
t̯k	from voiceless dental stop to voiceless velar stop cluster	t̪k	cluster	+			napa	ts	0					
eo	from unrounded close-mid front to rounded close-mid back diphthong	eo	diphthong	+			napa	ts	0					
š	voiceless post-alveolar sibilant fricative consonant	ʃ	consonant				napa	ts	0					
β	voiced bilabial fricative consonant	β	consonant				napa	ts	0					
ɑu	from unrounded open back to rounded close back diphthong	ɑu	diphthong	+			napa	ts	0					
ɔ̈i	from rounded open-mid front to unrounded close front diphthong	œi	diphthong	+			napa	ts	0					
ɛï	from unrounded open-mid front to unrounded close back diphthong	ɛɯ	diphthong	+			napa	ts	0					
ïɛ̈	from unrounded close back to unrounded open-mid back diphthong	ɯʌ	diphthong	+			napa	ts	0					
ɔᴜ	from rounded open-mid back to rounded near-close near-back diphthong	ɔʊ	diphthong	+			napa	ts	0					
Ns	from devoiced voiced alveolar nasal to voiceless alveolar sibilant fricative cluster	n̥s	cluster	+			napa	ts	0					
n̯t̪ˢ	from voiced dental nasal to voiceless dental sibilant affricate cluster	n̪ts̪	cluster	+			napa	ts	0					
ae	from unrounded open front to unrounded close-mid front diphthong	ae	diphthong	+			napa	ts	0					
aɪ	from unrounded open front to unrounded near-close near-front diphthong	aɪ	diphthong	+			napa	ts	0					
bž	from voiced bilabial stop to voiced post-alveolar sibilant fricative cluster	bʒ	cluster	+			napa	ts	0					
dᶻ	voiced alveolar sibilant affricate consonant	dz	consonant		+		napa	ts	0					
